horizon_steps,horizon_seconds,ADE,FDE,J,ade_scenes,fde_scenes,ade_targets,fde_targets,valid_points,total_scenes,scenes_without_supervision,ADE_point_trainrule_eval,FDE_trainrule_eval,J_trainrule_eval,ADE_point_scoreable_scenes,FDE_scoreable_scenes,fixed_complete_targets,fixed_complete_scenes,fixed_ADE,fixed_FDE,model,family,checkpoint_stage,split,snr_db
17,1.7000000000000002,0.4705627418734387,0.9456210578743671,0.9433732708106223,400,400,2867,2812,48266,400,0,0.4718319475154849,0.9456210578743671,0.9446424764526685,0.4718319475154849,0.9456210578743671,2808,400,0.46819385693435905,0.9443849734882879,A_latest,A,latest,V_select,10
18,1.8,0.4999818106541251,1.013073320952981,1.0065184711306157,400,400,2867,2810,51076,400,0,0.5014898448345569,1.013073320952981,1.0080265053110473,0.5014898448345569,1.013073320952981,2808,400,0.49844534976870564,1.0127207279525958,A_latest,A,latest,V_select,10
19,1.9000000000000001,0.5297428455647217,1.079956768375033,1.0697212297522383,400,400,2867,2809,53885,400,0,0.5315411847653295,1.079956768375033,1.071519568952846,0.5315411847653295,1.079956768375033,2808,400,0.5290614250638106,1.0801507803757,A_latest,A,latest,V_select,10
20,2.0,0.5599382179015289,1.150008966269648,1.1349427010363529,400,400,2867,2808,56693,400,0,0.5620691385522845,1.150008966269648,1.1370736216871085,0.5620691385522845,1.150008966269648,2808,400,0.5601088021241024,1.150008966269648,A_latest,A,latest,V_select,10
1,0.1,0.04699825360906628,0.04699825360906628,0.07049738041359942,400,400,2867,2867,2867,400,0,0.04699825360906628,0.04699825360906628,0.07049738041359943,0.04699825360906628,0.04699825360906628,2808,400,0.04538519666554084,0.04538519666554084,A_latest,A,latest,V_select,15
2,0.2,0.07048087102456141,0.09359505373291017,0.11727839789101649,400,400,2867,2863,5730,400,0,0.07028434220255257,0.09359505373291017,0.11708186906900768,0.07028434220255257,0.09359505373291017,2808,400,0.06806925378883703,0.09075331091213322,A_latest,A,latest,V_select,15
3,0.30000000000000004,0.09518491556387847,0.14448943610529508,0.16742963361652602,400,400,2867,2858,8588,400,0,0.09496020187790055,0.14448943610529508,0.16720491993054806,0.09496020187790055,0.14448943610529508,2808,400,0.09160226794241204,0.138668296249562,A_latest,A,latest,V_select,15
4,0.4,0.1206293627971149,0.19709407872426182,0.21917640215924583,400,400,2867,2854,11442,400,0,0.12041469118904233,0.19709407872426182,0.21896173055117324,0.12041469118904233,0.19709407872426182,2808,400,0.11615887232055304,0.1898286854549761,A_latest,A,latest,V_select,15
5,0.5,0.14661870318523154,0.25111826236839513,0.2721778343694291,400,400,2867,2853,14295,400,0,0.14646728185721153,0.25111826236839513,0.27202641304140907,0.14646728185721153,0.25111826236839513,2808,400,0.14135806650744023,0.24215484325498912,A_latest,A,latest,V_select,15
6,0.6000000000000001,0.17219365751055588,0.30087207047656916,0.32262969274884046,400,400,2867,2845,17140,400,0,0.17206552791956295,0.30087207047656916,0.3225015631578475,0.17206552791956295,0.30087207047656916,2808,400,0.16647539529829733,0.29206203925258273,A_latest,A,latest,V_select,15
7,0.7000000000000001,0.19803066402817207,0.3545917116634375,0.37532651985989085,400,400,2867,2845,19985,400,0,0.19800155943288608,0.3545917116634375,0.37529741526460486,0.19800155943288608,0.3545917116634375,2808,400,0.19208966827613075,0.3457753061431311,A_latest,A,latest,V_select,15
8,0.8,0.22385043567150287,0.4064135766509953,0.4270572239970005,400,400,2867,2842,22827,400,0,0.22392054261367694,0.4064135766509953,0.42712733093917465,0.22392054261367694,0.4064135766509953,2808,400,0.21788122602709123,0.3984221302838148,A_latest,A,latest,V_select,15
9,0.9,0.24969807261674076,0.45871228280382526,0.4790542140186534,400,400,2867,2841,25668,400,0,0.24988527869372895,0.45871228280382526,0.4792414200956416,0.24988527869372895,0.45871228280382526,2808,400,0.24384578596227022,0.45156226544370215,A_latest,A,latest,V_select,15
10,1.0,0.2759274193086042,0.5150704874766572,0.5334626630469328,400,400,2867,2840,28508,400,0,0.2762635299551623,0.5150704874766572,0.5337987736934909,0.2762635299551623,0.5150704874766572,2808,400,0.27024110717981387,0.5077989981377066,A_latest,A,latest,V_select,15
11,1.1,0.30233866998526027,0.5698154165478438,0.5872463782591821,400,400,2867,2835,31343,400,0,0.30278577456258576,0.5698154165478438,0.5876934828365077,0.30278577456258576,0.5698154165478438,2808,400,0.2968776169619262,0.5632427147830497,A_latest,A,latest,V_select,15
12,1.2000000000000002,0.32919480388480227,0.6284263759036699,0.6434079918366372,400,400,2867,2831,34174,400,0,0.32974045333964225,0.6284263759036699,0.643953641291477,0.32974045333964225,0.6284263759036699,2808,400,0.3240462641522474,0.6229013832457813,A_latest,A,latest,V_select,15
13,1.3,0.35646669118973695,0.6886345923276883,0.700783987353581,400,400,2867,2826,37000,400,0,0.3570968135470873,0.6886345923276883,0.7014141097109313,0.3570968135470873,0.6886345923276883,2808,400,0.3516507801450732,0.6829049720589825,A_latest,A,latest,V_select,15
14,1.4000000000000001,0.38432344299066734,0.7534349334626756,0.7610409097220052,400,400,2867,2822,39822,400,0,0.3850931075939494,0.7534349334626756,0.7618105743252872,0.3850931075939494,0.7534349334626756,2808,400,0.37990317986718664,0.7471843762546609,A_latest,A,latest,V_select,15
15,1.5,0.4128182729807227,0.8205190189830341,0.8230777824722397,400,400,2867,2820,42642,400,0,0.41377402944299496,0.8205190189830341,0.8240335389345121,0.41377402944299496,0.8205190189830341,2808,400,0.4088757383444891,0.8144915570267233,A_latest,A,latest,V_select,15
16,1.6,0.4415860039506978,0.8824461493455483,0.8828090786234719,400,400,2867,2812,45454,400,0,0.44265095162671,0.8824461493455483,0.8838740262994841,0.44265095162671,0.8824461493455483,2808,400,0.4383963800615141,0.8812060058168896,A_latest,A,latest,V_select,15
17,1.7000000000000002,0.470554430615027,0.945650317443356,0.943379589336705,400,400,2867,2812,48266,400,0,0.4718160125537824,0.945650317443356,0.9446411712754604,0.4718160125537824,0.945650317443356,2808,400,0.4681625352440642,0.9444210181648651,A_latest,A,latest,V_select,15
18,1.8,0.49997823730935514,1.0131257724854088,1.0065411235520596,400,400,2867,2810,51076,400,0,0.5014778111821434,1.0131257724854088,1.0080406974248477,0.5014778111821434,1.0131257724854088,2808,400,0.49841871775589014,1.0127738204569323,A_latest,A,latest,V_select,15
19,1.9000000000000001,0.529743732528899,1.080010749334998,1.0697491071963978,400,400,2867,2809,53885,400,0,0.5315328201995997,1.080010749334998,1.0715381948670986,0.5315328201995997,1.080010749334998,2808,400,0.5290390661889407,1.0802053379838505,A_latest,A,latest,V_select,15
20,2.0,0.5599450245736659,1.150105688018406,1.134997868582869,400,400,2867,2808,56693,400,0,0.5620660201749018,1.150105688018406,1.1371188641841048,0.5620660201749018,1.150105688018406,2808,400,0.560092397280414,1.150105688018406,A_latest,A,latest,V_select,15
1,0.1,0.04701772155081956,0.04701772155081956,0.07052658232622934,400,400,2867,2867,2867,400,0,0.04701772155081956,0.04701772155081956,0.07052658232622934,0.04701772155081956,0.04701772155081956,2808,400,0.04540304667945687,0.04540304667945687,A_latest,A,latest,V_select,20
2,0.2,0.07051335040342378,0.09364047622998546,0.11733358851841652,400,400,2867,2863,5730,400,0,0.07031679708997231,0.09364047622998546,0.11713703520496505,0.07031679708997231,0.09364047622998546,2808,400,0.06810023827509162,0.09079742987072636,A_latest,A,latest,V_select,20
3,0.30000000000000004,0.09521931798761223,0.14452869225312276,0.1674836641141736,400,400,2867,2858,8588,400,0,0.09499489818895875,0.14452869225312276,0.16725924431552014,0.09499489818895875,0.14452869225312276,2808,400,0.09163442955414139,0.13870281211224092,A_latest,A,latest,V_select,20
4,0.4,0.12066473190817399,0.1971334610501251,0.21923146243323655,400,400,2867,2854,11442,400,0,0.12045054484151692,0.1971334610501251,0.21901727536657944,0.12045054484151692,0.1971334610501251,2808,400,0.1161911733643572,0.1898614047950047,A_latest,A,latest,V_select,20
5,0.5,0.1466484887110702,0.25112671115032315,0.2722118442862318,400,400,2867,2853,14295,400,0,0.1464976549762762,0.25112671115032315,0.2720610105514378,0.1464976549762762,0.25112671115032315,2808,400,0.1413838923721591,0.24215476840336655,A_latest,A,latest,V_select,20
6,0.6000000000000001,0.17222069480029945,0.3008860507833445,0.3226637201919717,400,400,2867,2845,17140,400,0,0.1720931912176441,0.3008860507833445,0.32253621660931636,0.1720931912176441,0.3008860507833445,2808,400,0.16649740844022912,0.2920649887805793,A_latest,A,latest,V_select,20
7,0.7000000000000001,0.19805441040233196,0.3545962610326736,0.37535254091866876,400,400,2867,2845,19985,400,0,0.19802594715334695,0.3545962610326736,0.3753240776696838,0.19802594715334695,0.3545962610326736,2808,400,0.19210756833716927,0.3457685277188102,A_latest,A,latest,V_select,20
8,0.8,0.22386864457265226,0.4063888214212784,0.42706305528329147,400,400,2867,2842,22827,400,0,0.22393891796388765,0.4063888214212784,0.42713332867452686,0.22393891796388765,0.4063888214212784,2808,400,0.2178930996397768,0.3983918187580296,A_latest,A,latest,V_select,20
9,0.9,0.2497130922327743,0.45869807207371793,0.47906212826963324,400,400,2867,2841,25668,400,0,0.24990010561338125,0.45869807207371793,0.4792491416502402,0.24990010561338125,0.45869807207371793,2808,400,0.24385409448648435,0.4515420532601446,A_latest,A,latest,V_select,20
10,1.0,0.27593872805392466,0.5150443911730038,0.5334609236404266,400,400,2867,2840,28508,400,0,0.27627431448360534,0.5150443911730038,0.5337965100701073,0.27627431448360534,0.5150443911730038,2808,400,0.27024553920193156,0.5077685416409565,A_latest,A,latest,V_select,20
11,1.1,0.3023451627497619,0.5697672781413398,0.5872288018204318,400,400,2867,2835,31343,400,0,0.30279128073264955,0.5697672781413398,0.5876749198033194,0.30279128073264955,0.5697672781413398,2808,400,0.2968770536143571,0.563192197738613,A_latest,A,latest,V_select,20
12,1.2000000000000002,0.32919499181026507,0.628349200094243,0.6433695918573865,400,400,2867,2831,34174,400,0,0.32973922619269347,0.628349200094243,0.6439138262398149,0.32973922619269347,0.628349200094243,2808,400,0.32403916567450514,0.6228223983361327,A_latest,A,latest,V_select,20
13,1.3,0.3564600416872726,0.6885384458520201,0.7007292646132826,400,400,2867,2826,37000,400,0,0.357088353184797,0.6885384458520201,0.701357576110807,0.357088353184797,0.6885384458520201,2808,400,0.35163680553356885,0.6828084838423331,A_latest,A,latest,V_select,20
14,1.4000000000000001,0.38431025588639967,0.7533297251985885,0.7609751184856939,400,400,2867,2822,39822,400,0,0.3850777671747829,0.7533297251985885,0.7617426297740773,0.3850777671747829,0.7533297251985885,2808,400,0.3798825773045975,0.7470776103279714,A_latest,A,latest,V_select,20
15,1.5,0.41279894965999486,0.8204090793584681,0.8230034893392288,400,400,2867,2820,42642,400,0,0.41375227456015923,0.8204090793584681,0.8239568142393933,0.41375227456015923,0.8204090793584681,2808,400,0.4088491186263357,0.8143806971306705,A_latest,A,latest,V_select,20
16,1.6,0.4415610085810602,0.8823310302108689,0.8827265236864946,400,400,2867,2812,45454,400,0,0.4426232858191991,0.8823310302108689,0.8837888009246336,0.4426232858191991,0.8823310302108689,2808,400,0.4383641808893468,0.8810901148345124,A_latest,A,latest,V_select,20
17,1.7000000000000002,0.4705241257592354,0.9455312893528915,0.9432897704356812,400,400,2867,2812,48266,400,0,0.47178285477614545,0.9455312893528915,0.944548499452591,0.47178285477614545,0.9455312893528915,2808,400,0.4681251950966647,0.9443014224137518,A_latest,A,latest,V_select,20
18,1.8,0.4999424099406621,1.0129913147441116,1.0064380673127178,400,400,2867,2810,51076,400,0,0.5014389547095273,1.0129913147441116,1.007934612081583,0.5014389547095273,1.0129913147441116,2808,400,0.4983759574272414,1.0126389170470447,A_latest,A,latest,V_select,20
19,1.9000000000000001,0.5297018542757921,1.0798550739714021,1.0696293912614931,400,400,2867,2809,53885,400,0,0.5314877584323675,1.0798550739714021,1.0714152954180685,0.5314877584323675,1.0798550739714021,2808,400,0.5289903529068086,1.0800494715390194,A_latest,A,latest,V_select,20
20,2.0,0.55989652904507,1.1499254611037595,1.1348592595969498,400,400,2867,2808,56693,400,0,0.5620141841671152,1.1499254611037595,1.136976914718995,0.5620141841671152,1.1499254611037595,2808,400,0.5600371083166562,1.1499254611037595,A_latest,A,latest,V_select,20
1,0.1,0.04946884454060136,0.04946884454060136,0.07420326681090204,5436,5436,34342,34342,34342,5549,113,0.04846145952833107,0.04846145952833107,0.0726921892924966,0.04946884454060136,0.04946884454060136,33073,5399,0.047366394589489186,0.047366394589489186,G_best,G,best,train,5
2,0.2,0.07429775353558433,0.09904724649199867,0.12382137678158367,5436,5436,34342,34284,68626,5549,113,0.07272455175726403,0.09703024543710662,0.12123967447581734,0.0742363020053455,0.09904724649199867,33073,5399,0.07122562551060498,0.09508485643172077,G_best,G,best,train,5
3,0.30000000000000004,0.09921854834354212,0.1490607536036328,0.1737489251453585,5436,5433,34342,34216,102842,5549,113,0.09713928550253963,0.14594468811110778,0.1701116295580935,0.09915855321074177,0.1490607536036328,33073,5399,0.0955425421631372,0.14417637546820167,G_best,G,best,train,5
4,0.4,0.12386900608184181,0.19825822512895547,0.22299811864631955,5436,5431,34342,34151,136993,5549,113,0.12133277369326452,0.19404224557133842,0.21835389647893375,0.12385495975421722,0.19825822512895547,33073,5399,0.11968417325723588,0.1921090665395319,G_best,G,best,train,5
5,0.5,0.14786198397561748,0.2445931905869399,0.27015857926908743,5436,5430,34342,34083,171076,5549,113,0.14487194990879507,0.2393478149012586,0.2645458573594243,0.14788345291462543,0.2445931905869399,33073,5399,0.14319452088777454,0.23723591140992914,G_best,G,best,train,5
6,0.6000000000000001,0.1711414819832072,0.2890117133981967,0.31564733868230554,5436,5427,34342,33999,205075,5549,113,0.16772172683014075,0.282657518221664,0.3090504859409728,0.1712082160008188,0.2890117133981967,33073,5399,0.1659517000623764,0.2797375959353857,G_best,G,best,train,5
7,0.7000000000000001,0.19373940101087897,0.33142060302902304,0.3594497025253905,5436,5427,34342,33941,239016,5549,113,0.18993460115648417,0.3241340084048492,0.35200160535890873,0.19388283697890554,0.33142060302902304,33073,5399,0.1881121149666691,0.32107460439242536,G_best,G,best,train,5
8,0.8,0.21561619723466904,0.37183413771980695,0.4015332660945725,5436,5424,34342,33874,272890,5549,113,0.21146325076775405,0.3634579857618009,0.3931922436486545,0.215859010027643,0.37183413771980695,33073,5399,0.20979179995895575,0.36154959490496236,G_best,G,best,train,5
9,0.9,0.23710533878991571,0.4129508439025986,0.443580760741215,5436,5422,34342,33812,306702,5549,113,0.2326299140030195,0.40349963518469806,0.43437973159536847,0.23746567196518673,0.4129508439025986,33073,5399,0.23123593499198686,0.4027890152562357,G_best,G,best,train,5
10,1.0,0.25825072913108416,0.4530781035214857,0.484789780891827,5436,5421,34342,33745,340447,5549,113,0.2534498585093902,0.4426268515390113,0.47476328427889586,0.25871840781247357,0.4530781035214857,33073,5399,0.25245673932988977,0.44344397837101585,G_best,G,best,train,5
11,1.1,0.27911815649693245,0.49327303022207203,0.5257546716079684,5436,5418,34342,33666,374113,5549,113,0.2740012055348759,0.48162791092866936,0.5148151609992105,0.2796969627507407,0.49327303022207203,33073,5399,0.2734579767786218,0.4834703512659423,G_best,G,best,train,5
12,1.2000000000000002,0.2999702817847812,0.5361144159189813,0.5680274897442719,5436,5418,34342,33608,407721,5549,113,0.2945674706369166,0.5234579033067294,0.5562964222902812,0.30069074587274647,0.5361144159189813,33073,5399,0.29447194280729927,0.5256255691227509,G_best,G,best,train,5
13,1.3,0.32066018841970717,0.5774364027783162,0.6093783898088653,5436,5415,34342,33540,441261,5549,113,0.31499299062793373,0.5634921825634498,0.5967390819096586,0.321540858166741,0.5774364027783162,33073,5399,0.3154103323558185,0.5666710069380496,G_best,G,best,train,5
14,1.4000000000000001,0.3412068759176949,0.6178245195176708,0.6501191356765303,5436,5413,34342,33475,474736,5549,113,0.335281387679835,0.6026823074696614,0.6366225414146658,0.34225099709996404,0.6178245195176708,33073,5399,0.336323313484227,0.6081920681535379,G_best,G,best,train,5
15,1.5,0.36166536789930237,0.658842993753229,0.6910868647759169,5436,5410,34342,33406,508142,5549,113,0.35549059218679,0.6423392676527245,0.6766602260131522,0.3628802972855957,0.658842993753229,33073,5399,0.35726387519179503,0.6504317390977475,G_best,G,best,train,5
16,1.6,0.38209144846998894,0.7008721963988174,0.7325275466693977,5436,5407,34342,33329,541471,5549,113,0.3756852932484448,0.6829367392193918,0.7171536628581408,0.38349479253782565,0.7008721963988174,33073,5399,0.37831602820233323,0.694098323360406,G_best,G,best,train,5
17,1.7000000000000002,0.4026133303001793,0.7455758943670231,0.7754012774836909,5436,5407,34342,33272,574743,5549,113,0.3960133623733895,0.7264964607753638,0.7592615927610714,0.4042454282211071,0.7455758943670231,33073,5399,0.39953108351853533,0.7389719685777695,G_best,G,best,train,5
18,1.8,0.4232976058807038,0.791777301744054,0.8191862567527308,5436,5404,34342,33207,607950,5549,113,0.4165242346631391,0.7710875002027155,0.8020679847644969,0.42518266706139785,0.791777301744054,33073,5399,0.4210408295067312,0.7867065113060603,G_best,G,best,train,5
19,1.9000000000000001,0.44419933582232013,0.8392153223090587,0.8638069969768495,5436,5402,34342,33140,641090,5549,113,0.4372639800190169,0.8169834512729383,0.8457557056554861,0.44635353663089117,0.8392153223090587,33073,5399,0.44291650238482017,0.8366786141904214,G_best,G,best,train,5
20,2.0,0.4654404833887718,0.8899468236334921,0.9104138952055179,5436,5399,34342,33073,674163,5549,113,0.4583510747172171,0.8658898721926875,0.8912960108135608,0.4678789760128472,0.8899468236334921,33073,5399,0.4652680184472537,0.8899468236334921,G_best,G,best,train,5
1,0.1,0.049365655417912886,0.049365655417912886,0.07404848312686933,5436,5436,34342,34342,34342,5549,113,0.04836037175198675,0.04836037175198675,0.07254055762798012,0.049365655417912886,0.049365655417912886,33073,5399,0.04725719420661931,0.04725719420661931,G_best,G,best,train,10
2,0.2,0.07419308202438672,0.09894096439705172,0.12366356422291258,5436,5436,34342,34284,68626,5549,113,0.0726219867537744,0.09692612767388234,0.12108505059071556,0.0741316049478834,0.09894096439705172,33073,5399,0.07111499770350724,0.0949728012003952,G_best,G,best,train,10
