kind,scene_type,scene,snr_ref_db,target,bs,range_bin,received_snr_db,peak_to_noise_db,g_emp_db,gt_rd_snr_db,peak_power,noise_floor,cfar_score
detection,synthetic,count5_r40_norm_b0,20.0,2,0,10-75,35.9176003468815,10.353869387792013,-25.563730959089487,,3819458.1837964104,352058.48914013896,0.8835319540624842
input,synthetic,count5_r40_norm_b0,20.0,3,0,10-75,34.31589864596412,,,,,,
input,synthetic,count5_r40_norm_b0,20.0,4,0,10-75,30.764028849497812,,,,,,
input,synthetic,count5_r40_norm_b0,20.0,0,1,150-225,8.02253467306931,,,,,,
detection,synthetic,count5_r40_norm_b0,20.0,0,1,150-225,8.02253467306931,24.242450939405053,16.219916266335744,,5998.207009752389,22.582725526455153,21.631190204082394
input,synthetic,count5_r40_norm_b0,20.0,1,1,150-225,9.146746994726527,,,,,,
detection,synthetic,count5_r40_norm_b0,20.0,1,1,150-225,9.146746994726527,26.125099606944158,16.97835261221763,,8391.09774829146,20.47900346785789,33.36916065582303
input,synthetic,count5_r40_norm_b0,20.0,2,1,150-225,10.253193962211608,,,,,,
detection,synthetic,count5_r40_norm_b0,20.0,2,1,150-225,10.253193962211608,24.905850199770725,14.652656237559118,,10340.943353691755,33.417590983825704,25.201149002862486
input,synthetic,count5_r40_norm_b0,20.0,3,1,150-225,11.311933069777028,,,,,,
detection,synthetic,count5_r40_norm_b0,20.0,3,1,150-225,11.311933069777028,24.158634100732943,12.846701030955915,,12773.957310783566,49.030017740285174,21.217720893974516
input,synthetic,count5_r40_norm_b0,20.0,4,1,150-225,12.283233019367723,,,,,,
detection,synthetic,count5_r40_norm_b0,20.0,4,1,150-225,12.283233019367723,24.76351684266134,12.480283823293616,,16405.701458396074,54.782660524406715,24.38860761391949
input,synthetic,count5_r40_norm_b40,-5.0,0,0,10-75,5.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b40,-5.0,0,0,10-75,5.764028849497812,25.88271373031656,20.118684880818748,,3822.079093864288,9.863437500955975,31.557798236105253
input,synthetic,count5_r40_norm_b40,-5.0,1,0,10-75,9.315898645964118,,,,,,
detection,synthetic,count5_r40_norm_b40,-5.0,1,0,10-75,9.315898645964118,11.830792132390698,2.5148934864265797,,12825.165768747638,841.3637061540937,1.2414079874839483
input,synthetic,count5_r40_norm_b40,-5.0,2,0,10-75,10.917600346881509,,,,,,
detection,synthetic,count5_r40_norm_b40,-5.0,2,0,10-75,10.917600346881509,10.67065071138302,-0.24694963549848836,,12163.745799839908,1042.322864176679,0.9503867946901166
input,synthetic,count5_r40_norm_b40,-5.0,3,0,10-75,9.315898645964118,,,,,,
input,synthetic,count5_r40_norm_b40,-5.0,0,1,150-225,-13.788823346882896,,,,,,
input,synthetic,count5_r40_norm_b40,-5.0,1,1,150-225,-13.854747978776107,,,,,,
input,synthetic,count5_r40_norm_b40,-5.0,2,1,150-225,-14.119422122743451,,,,,,
input,synthetic,count5_r40_norm_b40,-5.0,3,1,150-225,-14.565432970059899,,,,,,
detection,synthetic,count5_r40_norm_b40,-5.0,3,1,150-225,-14.565432970059899,10.97292721021758,25.53836018027748,,33.5142820413333,2.6787809335510406,1.018891743961753
input,synthetic,count5_r40_norm_b40,-5.0,4,1,150-225,-15.166052055830638,,,,,,
detection,synthetic,count5_r40_norm_b40,-5.0,4,1,150-225,-15.166052055830638,17.002409477574535,32.16846153340517,,30.64040308373249,0.6110173277574202,4.083911008559838
input,synthetic,count5_r40_norm_b40,0.0,0,0,10-75,10.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b40,0.0,0,0,10-75,10.764028849497812,25.91030264944926,15.146273799951448,,12096.347755303206,31.018729022198485,31.75890989405201
input,synthetic,count5_r40_norm_b40,0.0,1,0,10-75,14.315898645964118,,,,,,
detection,synthetic,count5_r40_norm_b40,0.0,1,0,10-75,14.315898645964118,11.830878796698702,-2.4850198492654165,,40582.392063399166,2662.25568170763,1.2414327602688042
input,synthetic,count5_r40_norm_b40,0.0,2,0,10-75,15.917600346881509,,,,,,
detection,synthetic,count5_r40_norm_b40,0.0,2,0,10-75,15.917600346881509,10.668943775058803,-5.248656571822705,,38484.03660200143,3299.029822779797,0.9500133312800368
input,synthetic,count5_r40_norm_b40,0.0,3,0,10-75,14.315898645964118,,,,,,
input,synthetic,count5_r40_norm_b40,0.0,0,1,150-225,-8.788823346882896,,,,,,
input,synthetic,count5_r40_norm_b40,0.0,1,1,150-225,-8.854747978776107,,,,,,
input,synthetic,count5_r40_norm_b40,0.0,2,1,150-225,-9.119422122743451,,,,,,
input,synthetic,count5_r40_norm_b40,0.0,3,1,150-225,-9.565432970059899,,,,,,
detection,synthetic,count5_r40_norm_b40,0.0,3,1,150-225,-9.565432970059899,11.13324010094209,20.698673071001988,,105.77783309619174,8.148368401761152,1.0572053014097422
input,synthetic,count5_r40_norm_b40,0.0,4,1,150-225,-10.166052055830638,,,,,,
detection,synthetic,count5_r40_norm_b40,0.0,4,1,150-225,-10.166052055830638,17.78148211675269,27.94753417258333,,97.42645549265066,1.6237856196117013,4.886338325672612
input,synthetic,count5_r40_norm_b40,5.0,0,0,10-75,15.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b40,5.0,0,0,10-75,15.764028849497812,25.914760074410058,10.150731224912246,,38269.78965865472,98.034754991782,31.791522703040446
input,synthetic,count5_r40_norm_b40,5.0,1,0,10-75,19.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b40,5.0,1,0,10-75,19.31589864596412,11.8308052496778,-7.485093396286318,,128378.61546878878,8421.940379611024,1.2414117369972977
input,synthetic,count5_r40_norm_b40,5.0,2,0,10-75,20.917600346881507,,,,,,
detection,synthetic,count5_r40_norm_b40,5.0,2,0,10-75,20.917600346881507,10.66788824850629,-10.249712098375216,,121731.04591418442,10437.885503826388,0.9497824643245144
input,synthetic,count5_r40_norm_b40,5.0,3,0,10-75,19.31589864596412,,,,,,
input,synthetic,count5_r40_norm_b40,5.0,0,1,150-225,-3.7888233468828965,,,,,,
input,synthetic,count5_r40_norm_b40,5.0,1,1,150-225,-3.854747978776107,,,,,,
input,synthetic,count5_r40_norm_b40,5.0,2,1,150-225,-4.119422122743451,,,,,,
input,synthetic,count5_r40_norm_b40,5.0,3,1,150-225,-4.565432970059899,,,,,,
detection,synthetic,count5_r40_norm_b40,5.0,3,1,150-225,-4.565432970059899,11.185692366333388,15.751125336393287,,334.35922509192153,25.447438497136005,1.0700512010202823
input,synthetic,count5_r40_norm_b40,5.0,4,1,150-225,-5.166052055830638,,,,,,
detection,synthetic,count5_r40_norm_b40,5.0,4,1,150-225,-5.166052055830638,18.053026630090447,23.219078685921083,,309.31514704642564,4.842822201748719,5.201612372622227
input,synthetic,count5_r40_norm_b40,10.0,0,0,10-75,20.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b40,10.0,0,0,10-75,20.764028849497812,25.91375700408596,5.149728154588146,,121051.54106537282,310.1663092245807,31.784180806712232
input,synthetic,count5_r40_norm_b40,10.0,1,0,10-75,24.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b40,10.0,1,0,10-75,24.31589864596412,11.83072526972601,-12.485173376238109,,406050.5135703587,26638.36327038995,1.241388875289224
input,synthetic,count5_r40_norm_b40,10.0,2,0,10-75,25.917600346881507,,,,,,
detection,synthetic,count5_r40_norm_b40,10.0,2,0,10-75,25.917600346881507,10.667264490804202,-15.250335856077305,,385007.7742542743,33017.41359533907,0.9496460611211991
input,synthetic,count5_r40_norm_b40,10.0,3,0,10-75,24.31589864596412,,,,,,
input,synthetic,count5_r40_norm_b40,10.0,0,1,150-225,1.2111766531171035,,,,,,
input,synthetic,count5_r40_norm_b40,10.0,1,1,150-225,1.145252021223893,,,,,,
input,synthetic,count5_r40_norm_b40,10.0,2,1,150-225,0.8805778772565489,,,,,,
input,synthetic,count5_r40_norm_b40,10.0,3,1,150-225,0.43456702994010143,,,,,,
detection,synthetic,count5_r40_norm_b40,10.0,3,1,150-225,0.43456702994010143,11.202626826225284,10.768059796285183,,1057.3108268027554,80.15673091367418,1.0742318008201124
input,synthetic,count5_r40_norm_b40,10.0,4,1,150-225,-0.16605205583063842,,,,,,
detection,synthetic,count5_r40_norm_b40,10.0,4,1,150-225,-0.16605205583063842,18.13912796180418,18.305180017634818,,980.5977480407723,15.05144151336065,5.305766317003429
input,synthetic,count5_r40_norm_b40,15.0,0,0,10-75,25.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b40,15.0,0,0,10-75,25.764028849497812,25.912084257170175,0.1480554076723628,,382855.42821474414,981.3555507761032,31.771941035093473
input,synthetic,count5_r40_norm_b40,15.0,1,0,10-75,29.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b40,15.0,1,0,10-75,29.31589864596412,11.830668089439044,-17.485230556525075,,1284189.9267690044,84248.55292033829,1.2413725309634733
input,synthetic,count5_r40_norm_b40,15.0,2,0,10-75,30.917600346881507,,,,,,
detection,synthetic,count5_r40_norm_b40,15.0,2,0,10-75,30.917600346881507,10.666904188635142,-20.250696158246363,,1217609.14052849,104428.12510958257,0.9495672792445968
input,synthetic,count5_r40_norm_b40,15.0,3,0,10-75,29.31589864596412,,,,,,
input,synthetic,count5_r40_norm_b40,15.0,0,1,150-225,6.2111766531171035,,,,,,
input,synthetic,count5_r40_norm_b40,15.0,1,1,150-225,6.145252021223893,,,,,,
input,synthetic,count5_r40_norm_b40,15.0,2,1,150-225,5.880577877256549,,,,,,
input,synthetic,count5_r40_norm_b40,15.0,3,1,150-225,5.434567029940101,,,,,,
detection,synthetic,count5_r40_norm_b40,15.0,3,1,150-225,5.434567029940101,11.208111380553031,5.77354435061293,,3343.686845165575,253.1712923483015,1.0755892678580774
input,synthetic,count5_r40_norm_b40,15.0,4,1,150-225,4.833947944169362,,,,,,
detection,synthetic,count5_r40_norm_b40,15.0,4,1,150-225,4.833947944169362,18.164937128542213,13.330989184372852,,3105.570072478549,47.38573485604749,5.337391197115858
input,synthetic,count5_r40_norm_b40,20.0,0,0,10-75,30.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b40,20.0,0,0,10-75,30.764028849497812,25.910793567485428,-4.853235282012385,,1210796.4760020054,3104.500910351182,31.76250006237058
input,synthetic,count5_r40_norm_b40,20.0,1,0,10-75,34.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b40,20.0,1,0,10-75,34.31589864596412,11.830632076907017,-22.485266569057103,,4061223.9818097,266436.5088250898,1.2413622373068554
input,synthetic,count5_r40_norm_b40,20.0,2,0,10-75,35.91760034688151,,,,,,
detection,synthetic,count5_r40_norm_b40,20.0,2,0,10-75,35.91760034688151,10.666698561633243,-25.250901785248264,,3850609.864273368,330262.80327827274,0.9495223207985432
input,synthetic,count5_r40_norm_b40,20.0,3,0,10-75,34.31589864596412,,,,,,
input,synthetic,count5_r40_norm_b40,20.0,0,1,150-225,11.211176653117104,,,,,,
input,synthetic,count5_r40_norm_b40,20.0,1,1,150-225,11.145252021223893,,,,,,
input,synthetic,count5_r40_norm_b40,20.0,2,1,150-225,10.880577877256549,,,,,,
input,synthetic,count5_r40_norm_b40,20.0,3,1,150-225,10.434567029940101,,,,,,
detection,synthetic,count5_r40_norm_b40,20.0,3,1,150-225,10.434567029940101,11.209911961570862,0.7753449316307606,,10574.202430294867,800.3066471155421,1.076035298657213
input,synthetic,count5_r40_norm_b40,20.0,4,1,150-225,9.833947944169362,,,,,,
detection,synthetic,count5_r40_norm_b40,20.0,4,1,150-225,9.833947944169362,18.172163011092113,8.338215066922752,,9829.217639770595,149.72787131986226,5.346279052226997
input,synthetic,count5_r40_norm_b65,-5.0,0,0,10-75,5.7640288494978105,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,0,0,10-75,5.7640288494978105,24.438676589358188,18.674647739860376,,3599.179973401096,12.951972234045721,22.630960212777243
input,synthetic,count5_r40_norm_b65,-5.0,1,0,10-75,9.315898645964118,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,1,0,10-75,9.315898645964118,10.260081096058958,0.9441824500948393,,8096.99010895583,762.6328338575559,0.8646561439444814
input,synthetic,count5_r40_norm_b65,-5.0,2,0,10-75,10.917600346881503,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,2,0,10-75,10.917600346881503,13.466881426425514,2.549281079544011,,12154.66609947762,547.08510426879,1.8093536664681762
input,synthetic,count5_r40_norm_b65,-5.0,0,1,150-225,-12.64248823159504,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,0,1,150-225,-12.64248823159504,22.998896939550963,35.641385171146005,,53.14841425926488,0.26644073157893267,16.245198266670577
input,synthetic,count5_r40_norm_b65,-5.0,1,1,150-225,-13.732895412029153,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,1,1,150-225,-13.732895412029153,20.94133365128418,34.674229063313334,,37.90178436043851,0.3051590760393026,10.115065218317298
input,synthetic,count5_r40_norm_b65,-5.0,2,1,150-225,-14.883840141322048,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,2,1,150-225,-14.883840141322048,20.76367519491051,35.64751533623256,,29.233888246787977,0.24519920793394256,9.709633596664972
input,synthetic,count5_r40_norm_b65,-5.0,3,1,150-225,-16.05897121145543,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,3,1,150-225,-16.05897121145543,21.10009520359808,37.15906641505351,,25.291858680820027,0.19632302002147306,10.491675326385424
input,synthetic,count5_r40_norm_b65,-5.0,4,1,150-225,-17.232643184494847,,,,,,
detection,synthetic,count5_r40_norm_b65,-5.0,4,1,150-225,-17.232643184494847,20.152358353928882,37.38500153842373,,19.85916214214715,0.19174545841834678,8.434729463870724
input,synthetic,count5_r40_norm_b65,0.0,0,0,10-75,10.76402884949781,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,0,0,10-75,10.76402884949781,24.47076083257867,13.706731983080859,,11394.377958879688,40.70188640960704,22.79876937511308
input,synthetic,count5_r40_norm_b65,0.0,1,0,10-75,14.315898645964118,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,1,0,10-75,14.315898645964118,10.256506361230365,-4.059392284733754,,25599.139003448385,2413.0966817799035,0.8639447269628509
input,synthetic,count5_r40_norm_b65,0.0,2,0,10-75,15.917600346881503,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,2,0,10-75,15.917600346881503,13.469808705397694,-2.447791641483809,,38452.29870829712,1729.5831149659325,1.8105736378377286
input,synthetic,count5_r40_norm_b65,0.0,0,1,150-225,-7.64248823159504,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,0,1,150-225,-7.64248823159504,24.55831097320334,32.20079920479838,,169.3416710403844,0.5928335092782268,23.263037431110067
input,synthetic,count5_r40_norm_b65,0.0,1,1,150-225,-8.732895412029153,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,1,1,150-225,-8.732895412029153,22.536862952043087,31.26975836407224,,120.55520599517695,0.6722018049425552,14.605674485849226
input,synthetic,count5_r40_norm_b65,0.0,2,1,150-225,-9.883840141322048,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,2,1,150-225,-9.883840141322048,22.793073638112716,32.67691377943476,,94.02990013700372,0.4942635806558131,15.493255609424162
input,synthetic,count5_r40_norm_b65,0.0,3,1,150-225,-11.058971211455429,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,3,1,150-225,-11.058971211455429,23.58927032670885,34.64824153816428,,79.30520576809067,0.3470361076243667,18.61068484628305
input,synthetic,count5_r40_norm_b65,0.0,4,1,150-225,-12.232643184494849,,,,,,
detection,synthetic,count5_r40_norm_b65,0.0,4,1,150-225,-12.232643184494849,23.032197983687446,35.26484116818229,,61.656165359708005,0.306730323300605,16.370242788965474
input,synthetic,count5_r40_norm_b65,5.0,0,0,10-75,15.76402884949781,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,0,0,10-75,15.76402884949781,24.48084855117716,8.71681970167935,,36055.25553300327,128.49425855848392,22.851787521091495
input,synthetic,count5_r40_norm_b65,5.0,1,0,10-75,19.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,1,0,10-75,19.31589864596412,10.254361166176324,-9.061537479787795,,80941.52365186682,7633.70299330455,0.8635180873479851
input,synthetic,count5_r40_norm_b65,5.0,2,0,10-75,20.917600346881503,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,2,0,10-75,20.917600346881503,13.47128531121535,-7.446315035666153,,121625.46316635463,5468.849550851714,1.8111893394473224
input,synthetic,count5_r40_norm_b65,5.0,0,1,150-225,-2.64248823159504,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,0,1,150-225,-2.64248823159504,25.157348956622343,27.79983718821738,,538.0019526075337,1.6407747205276324,26.703624831555658
input,synthetic,count5_r40_norm_b65,5.0,1,1,150-225,-3.732895412029153,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,1,1,150-225,-3.732895412029153,23.174624181691883,26.907519593721034,,382.7172380044903,1.8425344031348472,16.916002487264635
input,synthetic,count5_r40_norm_b65,5.0,2,1,150-225,-4.8838401413220485,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,2,1,150-225,-4.8838401413220485,23.654190997777043,28.53803113909909,,300.4409442871228,1.2952094920556791,18.890977116457005
input,synthetic,count5_r40_norm_b65,5.0,3,1,150-225,-6.058971211455429,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,3,1,150-225,-6.058971211455429,24.843304468791004,30.902275680246433,,249.7931650248508,0.8189362659353208,24.84081091468623
input,synthetic,count5_r40_norm_b65,5.0,4,1,150-225,-7.232643184494849,,,,,,
detection,synthetic,count5_r40_norm_b65,5.0,4,1,150-225,-7.232643184494849,24.649174544929227,31.88181772942408,,193.13738195496157,0.6621385685506406,23.754876486994156
input,synthetic,count5_r40_norm_b65,10.0,0,0,10-75,20.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,0,0,10-75,20.764028849497812,24.483988123120582,3.71995927362277,,114058.10893660452,406.1882483748082,22.868313351568304
input,synthetic,count5_r40_norm_b65,10.0,1,0,10-75,24.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,1,0,10-75,24.31589864596412,10.253112210084312,-14.062786435879806,,255941.91737866518,24145.166142282356,0.8632697901309818
input,synthetic,count5_r40_norm_b65,10.0,2,0,10-75,25.917600346881503,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,2,0,10-75,25.917600346881503,13.472062033916208,-12.445538312965295,,384664.7731750004,17293.233794352258,1.8115132942157763
input,synthetic,count5_r40_norm_b65,10.0,0,1,150-225,2.35751176840496,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,0,1,150-225,2.35751176840496,25.34506765750049,22.987555889095532,,1705.9864132439543,4.982746609487612,27.88316623292197
input,synthetic,count5_r40_norm_b65,10.0,1,1,150-225,1.267104587970847,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,1,1,150-225,1.267104587970847,23.38792899731243,22.12082440934158,,1213.149372252062,5.560596449898463,17.767577640568145
input,synthetic,count5_r40_norm_b65,10.0,2,1,150-225,0.11615985867795153,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,2,1,150-225,0.11615985867795153,23.947339547275455,23.8311796885975,,955.85173589793,3.8517365833345645,20.210137901848004
input,synthetic,count5_r40_norm_b65,10.0,3,1,150-225,-1.0589712114554288,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,3,1,150-225,-1.0589712114554288,25.344559051104525,26.403530262559954,,788.3592857258311,2.302863955449286,27.879901000020926
input,synthetic,count5_r40_norm_b65,10.0,4,1,150-225,-2.232643184494849,,,,,,
detection,synthetic,count5_r40_norm_b65,10.0,4,1,150-225,-2.232643184494849,25.353513541473273,27.586156725968124,,607.6860144206148,1.7714458744831063,27.937444409577992
input,synthetic,count5_r40_norm_b65,15.0,0,0,10-75,25.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,0,0,10-75,25.764028849497812,24.484951256250707,-1.2790775932471057,,360757.35206221434,1284.458464157913,22.873385410638978
input,synthetic,count5_r40_norm_b65,15.0,1,0,10-75,29.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,1,0,10-75,29.31589864596412,10.252396402450309,-19.06350224351381,,809328.250670804,76363.36542723328,0.8631275170397392
input,synthetic,count5_r40_norm_b65,15.0,2,0,10-75,30.917600346881503,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,2,0,10-75,30.917600346881503,13.472481853112019,-17.445118493769485,,1216508.4207644765,54684.838541468635,1.8116884161308022
input,synthetic,count5_r40_norm_b65,15.0,0,1,150-225,7.35751176840496,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,0,1,150-225,7.35751176840496,25.395123460104013,18.037611691699055,,5403.351185318306,15.600942959367128,28.20640050333437
input,synthetic,count5_r40_norm_b65,15.0,1,1,150-225,6.267104587970847,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,1,1,150-225,6.267104587970847,23.45258398942495,17.185479401454103,,3841.701279489122,17.348630340696975,18.034068755522487
input,synthetic,count5_r40_norm_b65,15.0,2,1,150-225,5.1161598586779515,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,2,1,150-225,5.1161598586779515,24.03505531658725,18.9188954579093,,3033.2115552678515,11.978354727105398,20.622478230271497
input,synthetic,count5_r40_norm_b65,15.0,3,1,150-225,3.941028788544571,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,3,1,150-225,3.941028788544571,25.523851332748883,21.582822544204312,,2490.45169175473,6.980603789732287,29.054971611170934
input,synthetic,count5_r40_norm_b65,15.0,4,1,150-225,2.767356815505151,,,,,,
detection,synthetic,count5_r40_norm_b65,15.0,4,1,150-225,2.767356815505151,25.620460082105424,22.85310326660027,,1916.4139757154237,5.253434491666566,29.70854144094574
input,synthetic,count5_r40_norm_b65,20.0,0,0,10-75,30.764028849497812,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,0,0,10-75,30.764028849497812,24.485239081821266,-6.278789767676546,,1140946.762385139,4062.0145259906226,22.874901378178407
input,synthetic,count5_r40_norm_b65,20.0,1,0,10-75,34.31589864596412,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,1,0,10-75,34.31589864596412,10.251989617288608,-24.06390902867551,,2559265.479001767,241499.5784177133,0.8630466753439872
input,synthetic,count5_r40_norm_b65,20.0,2,0,10-75,35.9176003468815,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,2,0,10-75,35.9176003468815,13.47271256973971,-22.44488777714179,,3847100.693495524,172926.79669073172,1.8117846636683757
input,synthetic,count5_r40_norm_b65,20.0,0,1,150-225,12.35751176840496,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,0,1,150-225,12.35751176840496,25.40495208639324,13.047440317988281,,17102.333557165464,49.267459000747195,28.270307396261085
input,synthetic,count5_r40_norm_b65,20.0,1,1,150-225,11.267104587970847,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,1,1,150-225,11.267104587970847,23.470470090125506,12.203365502154659,,12158.348920661772,54.679885138554205,18.1084939011859
input,synthetic,count5_r40_norm_b65,20.0,2,1,150-225,10.116159858677952,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,2,1,150-225,10.116159858677952,24.058235941765695,13.942076083087743,,9610.880567235712,37.75196713023929,20.732845737580984
input,synthetic,count5_r40_norm_b65,20.0,3,1,150-225,8.941028788544571,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,3,1,150-225,8.941028788544571,25.58649063205886,16.64546184351429,,7871.156502330816,21.746505766510584,29.477074927743175
input,synthetic,count5_r40_norm_b65,20.0,4,1,150-225,7.767356815505151,,,,,,
detection,synthetic,count5_r40_norm_b65,20.0,4,1,150-225,7.767356815505151,25.71827506268321,17.95091824717806,,6051.080884502657,16.218304568060475,30.385251014387453
input,synthetic,count5_r140_norm_b0,-5.0,0,0,75-150,-11.401263191899599,,,,,,
input,synthetic,count5_r140_norm_b0,-5.0,1,0,75-150,-10.987530661206911,,,,,,
input,synthetic,count5_r140_norm_b0,-5.0,2,0,75-150,-10.84512142712952,,,,,,
input,synthetic,count5_r140_norm_b0,-5.0,3,0,75-150,-10.987530661206911,,,,,,
input,synthetic,count5_r140_norm_b0,-5.0,4,0,75-150,-11.401263191899599,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,4,0,75-150,-11.401263191899599,10.212374196345328,21.613637388244925,,138.74692764069118,13.212529056918234,0.8552099435756405
input,synthetic,count5_r140_norm_b0,-5.0,3,1,75-150,-4.477366672442296,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,3,1,75-150,-4.477366672442296,24.161461566245954,28.638828238688248,,338.65404302987537,1.2990028627788552,21.231539146286988
input,synthetic,count5_r140_norm_b0,-5.0,4,1,75-150,-1.3107534515165908,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,4,1,75-150,-1.3107534515165908,23.65169041722553,24.96244386874212,,688.9792880396061,2.971920068910549,18.88010320138569
input,synthetic,count5_r140_norm_b0,-5.0,0,2,225-300,-23.27699955600892,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,0,2,225-300,-23.27699955600892,15.128925656226027,38.40592521223495,,4.946450503942667,0.1518452119471634,2.6529428092180227
input,synthetic,count5_r140_norm_b0,-5.0,1,2,225-300,-22.306525882151924,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,1,2,225-300,-22.306525882151924,15.527719326383984,37.834245208535904,,5.657991164668183,0.15844930270208757,2.9080860613163915
input,synthetic,count5_r140_norm_b0,-5.0,2,2,225-300,-21.300424048027313,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,2,2,225-300,-21.300424048027313,16.17433456745521,37.47475861548253,,7.770576385383387,0.1875079894816357,3.3749611576310543
input,synthetic,count5_r140_norm_b0,-5.0,3,2,225-300,-20.260012843998638,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,3,2,225-300,-20.260012843998638,17.78186123873395,38.04187408273259,,8.993908270200874,0.14988643492930642,4.886764902386213
input,synthetic,count5_r140_norm_b0,-5.0,4,2,225-300,-19.188395792588118,,,,,,
detection,synthetic,count5_r140_norm_b0,-5.0,4,2,225-300,-19.188395792588118,18.718900486219518,37.907296278807635,,12.156618176612051,0.16327614111577937,6.063527768239209
input,synthetic,count5_r140_norm_b0,0.0,0,0,75-150,-6.401263191899599,,,,,,
input,synthetic,count5_r140_norm_b0,0.0,1,0,75-150,-5.987530661206911,,,,,,
input,synthetic,count5_r140_norm_b0,0.0,2,0,75-150,-5.84512142712952,,,,,,
input,synthetic,count5_r140_norm_b0,0.0,3,0,75-150,-5.987530661206911,,,,,,
input,synthetic,count5_r140_norm_b0,0.0,4,0,75-150,-6.401263191899599,,,,,,
detection,synthetic,count5_r140_norm_b0,0.0,4,0,75-150,-6.401263191899599,10.24634210191548,16.64760529381508,,438.73541482068634,41.45419461704185,0.861925108791537
input,synthetic,count5_r140_norm_b0,0.0,3,1,75-150,0.5226333275577043,,,,,,
detection,synthetic,count5_r140_norm_b0,0.0,3,1,75-150,0.5226333275577043,24.386840922615765,23.864207595058062,,1072.8486909913017,3.907098708989818,22.362451641694502
input,synthetic,count5_r140_norm_b0,0.0,4,1,75-150,3.689246548483409,,,,,,
detection,synthetic,count5_r140_norm_b0,0.0,4,1,75-150,3.689246548483409,23.79138110333396,20.10213455485055,,2175.26576643715,9.086031012010684,19.497253237327907
input,synthetic,count5_r140_norm_b0,0.0,0,2,225-300,-18.27699955600892,,,,,,
detection,synthetic,count5_r140_norm_b0,0.0,0,2,225-300,-18.27699955600892,18.97520748923457,37.252207045243495,,14.957187708426328,0.18937785580984232,6.432148627468944
input,synthetic,count5_r140_norm_b0,0.0,1,2,225-300,-17.306525882151924,,,,,,
